School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
SCOALA GIMNAZIALA BUDIENI SCOARTA,116,717,347,F,2013-12-01
SCOALA GIMNAZIALA BUHUSI,357,492,629,M,2015-01-24
SCOALA GIMNAZIALA BUMBESTI-PITIC,12,560,721,F,2014-06-07
SCOALA GIMNAZIALA BURDUSACI,670,570,279,M,2013-12-30
SCOALA GIMNAZIALA CALARASI,474,218,117,F,2020-06-05
SCOALA GIMNAZIALA CALNIC,126,413,357,M,2012-09-19
SCOALA GIMNAZIALA CALOPAR,324,131,512,M,2015-09-22
SCOALA GIMNAZIALA CAMPULUNG LA TISA,162,113,414,M,2019-02-19
SCOALA GIMNAZIALA CAMPURI,356,118,154,F,2020-05-01
SCOALA GIMNAZIALA CAPITAN MARASANU COM. STROESTI,574,456,696,F,2019-05-14
SCOALA GIMNAZIALA CAPRENI,509,31,385,M,2018-10-03
SCOALA GIMNAZIALA CAPU-DEALULUI BRANESTI,29,90,655,M,2021-02-10
SCOALA GIMNAZIALA CARAULA,152,218,505,F,2019-05-15
SCOALA GIMNAZIALA CARNA,250,392,591,M,2014-10-27
SCOALA GIMNAZIALA CAROL AL II-LEA DIOSTI,332,566,610,F,2014-08-22
SCOALA GIMNAZIALA CAROL I CALARASI,35,170,589,F,2018-02-21
SCOALA GIMNAZIALA CARPEN,81,164,558,F,2012-05-19
SCOALA GIMNAZIALA CARPINIS CRASNA,375,432,272,F,2016-07-08
SCOALA GIMNAZIALA CASTRANOVA,388,640,586,F,2015-06-08
SCOALA GIMNAZIALA CATANE,6,485,598,M,2017-09-28
SCOALA GIMNAZIALA CELEI TISMANA,145,222,69,M,2014-08-25
SCOALA GIMNAZIALA CERAT,396,445,495,F,2014-09-03
SCOALA GIMNAZIALA CERNADIA BAIA DE FIER,451,417,343,F,2017-04-12
SCOALA GIMNAZIALA CERNESTI,546,41,668,M,2017-12-11
SCOALA GIMNAZIALA CETATELE,617,201,248,M,2013-08-13
SCOALA GIMNAZIALA CHELINTA,537,218,485,M,2012-05-17
SCOALA GIMNAZIALA CHIOJDENI,720,304,232,M,2021-01-19
SCOALA GIMNAZIALA CICARLAU,506,684,7,F,2020-04-03
SCOALA GIMNAZIALA CIMPENI,622,726,241,F,2012-08-21
SCOALA GIMNAZIALA CINDESTI,197,177,59,M,2013-01-23
SCOALA GIMNAZIALA CIOCANESTI,228,656,102,F,2013-01-12
SCOALA GIMNAZIALA CIOCOTIS,96,599,212,F,2018-01-04
SCOALA GIMNAZIALA CIOROIASI,532,378,349,M,2018-12-21
SCOALA GIMNAZIALA CIUGUD,710,21,290,M,2017-06-08
SCOALA GIMNAZIALA CIUGUZEL,667,743,521,F,2015-09-08
SCOALA GIMNAZIALA CIUPERCENI,326,502,178,F,2012-07-23
SCOALA GIMNAZIALA CIUPERCENII VECHI,522,475,508,M,2013-03-24
SCOALA GIMNAZIALA CIURULEASA,707,271,521,M,2017-10-11
SCOALA GIMNAZIALA CIUTURESTI,440,692,736,M,2021-04-14
SCOALA GIMNAZIALA CLEANOV,82,643,355,F,2019-03-10
SCOALA GIMNAZIALA CLOSCA CARPINIS,180,111,200,F,2015-09-09
SCOALA GIMNAZIALA CODRU BUTESII,20,54,364,M,2011-12-05
SCOALA GIMNAZIALA COLONIE MUN. RM. VALCEA,646,339,427,M,2014-06-16
SCOALA GIMNAZIALA COM. ALUNU,750,688,225,F,2017-08-25
SCOALA GIMNAZIALA COM. AMARASTI,83,84,234,F,2017-09-06
SCOALA GIMNAZIALA COM. BARBATESTI,426,538,336,M,2014-06-20
SCOALA GIMNAZIALA COM. BERISLAVESTI,601,4,214,F,2014-02-20
SCOALA GIMNAZIALA COM. BOISOARA,121,158,662,F,2021-06-11
SCOALA GIMNAZIALA COM. BUDESTI,463,732,233,M,2013-07-03
SCOALA GIMNAZIALA COM. BUNESTI,327,207,429,F,2012-05-31
SCOALA GIMNAZIALA COM. CRETENI,741,489,156,F,2018-11-29
SCOALA GIMNAZIALA COM. DAESTI,3,390,35,M,2012-07-17
SCOALA GIMNAZIALA COM. FRANCESTI,630,159,319,M,2012-05-02
SCOALA GIMNAZIALA COM. GALICEA,618,691,642,F,2013-08-31
SCOALA GIMNAZIALA COM. GHIOROIU,114,197,622,F,2021-02-13
SCOALA GIMNAZIALA COM. GUSOENI,340,380,718,M,2019-09-07
SCOALA GIMNAZIALA COM. IONESTI,677,717,480,F,2012-01-29
SCOALA GIMNAZIALA COM. LACUSTENI,706,229,750,M,2017-05-07
SCOALA GIMNAZIALA COM. LAPUSATA,464,382,228,F,2011-09-22
SCOALA GIMNAZIALA COM. LUNGESTI,495,7,614,F,2014-08-01
SCOALA GIMNAZIALA COM. MADULARI,543,556,441,M,2016-08-16
SCOALA GIMNAZIALA COM. MALAIA,340,546,457,F,2016-10-10
SCOALA GIMNAZIALA COM. MALDARESTI,325,611,569,M,2016-07-19
SCOALA GIMNAZIALA COM. MATEESTI,617,243,248,F,2016-06-19
SCOALA GIMNAZIALA COM. MILCOIU,526,460,615,M,2013-12-09
SCOALA GIMNAZIALA COM. MITROFANI,608,50,195,M,2013-07-07
SCOALA GIMNAZIALA COM. MUEREASCA,722,160,702,F,2015-05-01
SCOALA GIMNAZIALA COM. OLANU,403,594,179,M,2019-10-04
SCOALA GIMNAZIALA COM. ORLESTI,8,512,37,M,2015-11-28
SCOALA GIMNAZIALA COM. PESCEANA,632,1,122,M,2015-02-23
SCOALA GIMNAZIALA COM. PIETRARI,725,586,472,M,2014-04-18
SCOALA GIMNAZIALA COM. PRUNDENI,675,65,44,M,2019-06-06
SCOALA GIMNAZIALA COM. ROSIILE,331,583,242,F,2014-02-20
SCOALA GIMNAZIALA COM. RUNCU,688,373,15,F,2016-03-11
SCOALA GIMNAZIALA COM. SCUNDU,462,600,440,F,2019-08-24
SCOALA GIMNAZIALA COM. SINESTI,181,388,323,F,2020-03-28
SCOALA GIMNAZIALA COM. SIRINEASA,122,613,337,M,2017-09-30
SCOALA GIMNAZIALA COM. SLATIOARA,0,618,551,M,2017-08-16
SCOALA GIMNAZIALA COM. STANESTI,196,592,15,M,2017-08-16
SCOALA GIMNAZIALA COM. STOENESTI,108,173,236,M,2014-08-23
SCOALA GIMNAZIALA COM. STOILESTI,192,581,451,F,2020-03-18
SCOALA GIMNAZIALA COM. SUSANI,470,492,401,F,2016-09-30
SCOALA GIMNAZIALA COM. SUTESTI,546,491,35,F,2016-12-04
SCOALA GIMNAZIALA COM. TITESTI,62,397,472,F,2017-01-26
SCOALA GIMNAZIALA COM. TOMSANI,723,15,550,M,2021-06-29
SCOALA GIMNAZIALA COM. VOINEASA,680,514,676,M,2016-05-06
SCOALA GIMNAZIALA COM. ZATRENI,193,412,185,M,2019-12-03
SCOALA GIMNAZIALA COMAN,297,85,599,M,2013-09-10
SCOALA GIMNAZIALA CONSTANTIN BRANCOVEANU CALARASI,329,461,235,M,2017-08-27
SCOALA GIMNAZIALA CONSTANTIN BRANCOVEANU VASILATI,66,104,487,M,2014-01-25
SCOALA GIMNAZIALA CONSTANTIN BRANCUSI TG-JIU,177,191,489,M,2018-10-10
SCOALA GIMNAZIALA ''CONSTANTIN COMICESCU'' FLAMANZI,40,738,289,M,2016-09-19
SCOALA GIMNAZIALA CONSTANTIN DIPSE SURDESTI,503,453,327,M,2020-12-13
SCOALA GIMNAZIALA CONSTANTIN GEROTA CALAFAT,669,724,37,F,2018-08-23
SCOALA GIMNAZIALA CONSTANTIN GH. MARINESCU LOCALITATEA GALATI,367,391,208,M,2015-12-12
SCOALA GIMNAZIALA CONSTANTIN GHEORGHITA PODARI,72,675,578,M,2014-12-26
SCOALA GIMNAZIALA CONSTANTIN MUSAT NICORESTI,0,25,66,M,2020-08-15
SCOALA GIMNAZIALA CONSTANTIN TEODORESCU SOLDANU,716,506,360,F,2018-05-31
SCOALA GIMNAZIALA CORNATELU,646,523,354,F,2014-12-07
SCOALA GIMNAZIALA CORNELIUS RADU DANCIULESTI,716,296,682,M,2012-07-01
SCOALA GIMNAZIALA CORNESTI BALESTI,304,147,236,M,2017-06-18
SCOALA GIMNAZIALA COROIENI,569,634,67,F,2020-12-08
SCOALA GIMNAZIALA COROTENI,8,41,53,M,2018-11-22
SCOALA GIMNAZIALA COSOVENI,295,504,644,M,2011-11-22
SCOALA GIMNAZIALA COSTEA MARINOIU ORAS OCNELE MARI,225,199,710,M,2017-12-22
SCOALA GIMNAZIALA COTOFENII DIN DOS,439,672,42,F,2019-02-21
SCOALA GIMNAZIALA COTOFENII DIN FATA,363,677,431,M,2012-04-10
SCOALA GIMNAZIALA COZA,361,730,221,M,2017-11-04
SCOALA GIMNAZIALA CRACIUNELU DE JOS,331,145,162,M,2021-07-20
SCOALA GIMNAZIALA CRACIUNESTI,573,25,396,M,2017-08-04
SCOALA GIMNAZIALA CRASNA VISEULUI,349,639,572,M,2016-07-02
SCOALA GIMNAZIALA CRUSET,251,366,675,M,2021-04-16
SCOALA GIMNAZIALA C-TIN SAVOIU TG-JIU,225,297,642,M,2017-12-16
SCOALA GIMNAZIALA CU PROGRAM SUPLIMENTAR DE MUZICA SI ARTE PLASTICE SIGHETU MARMATIEI,337,726,52,F,2013-04-07
SCOALA GIMNAZIALA CUNTA,68,158,176,F,2021-07-02
SCOALA GIMNAZIALA CUPSENI,619,185,653,M,2021-01-30
SCOALA GIMNAZIALA DAIA ROMANA,411,465,541,M,2012-05-30
SCOALA GIMNAZIALA DAMIAN-SADOVA,265,127,143,F,2017-08-06
SCOALA GIMNAZIALA DAN BARBILIAN LOCALITATEA GALATI,613,641,742,F,2018-07-01
SCOALA GIMNAZIALA DAN IORDACHESCU'' HLIPICENI,743,406,277,M,2016-04-09
SCOALA GIMNAZIALA DANESTI,217,127,608,F,2013-10-28
SCOALA GIMNAZIALA DAVID PRODAN SALISTEA,451,76,479,M,2013-08-23
SCOALA GIMNAZIALA DECEBAL CRAIOVA,132,205,551,F,2012-08-06
SCOALA GIMNAZIALA DECEBAL CRICAU,314,469,195,F,2020-01-14
SCOALA GIMNAZIALA DELENI,61,88,112,F,2012-01-28
SCOALA GIMNAZIALA DEMETRIU RADU RADESTI,465,571,630,M,2012-02-23
SCOALA GIMNAZIALA DESA,76,510,712,M,2020-02-13
SCOALA GIMNAZIALA DESESTI,143,623,705,M,2017-05-06
SCOALA GIMNAZIALA DIMITRIE CANTEMIR BAIA MARE,251,330,178,M,2018-05-15
SCOALA GIMNAZIALA DIMITRIE CANTEMIR COMUNA MATCA,504,104,687,F,2018-02-07
SCOALA GIMNAZIALA DIMITRIE GHICA COMANESTI,372,440,562,F,2019-07-06
SCOALA GIMNAZIALA DIMITRIE GUSTI NEREJU,123,488,515,M,2011-12-20
SCOALA GIMNAZIALA DIMITRIE ION GHICA RADOVANU,649,292,435,F,2020-11-04
SCOALA GIMNAZIALA DIMITRIE LUCHIAN COMUNA PISCU,618,86,534,F,2018-11-19
SCOALA GIMNAZIALA DIMITRIE ROMANESCU'' DOROHOI,5,276,484,M,2012-08-27
SCOALA GIMNAZIALA DIMITRIE STURDZA LOCALITATEA TECUCI,710,400,175,F,2012-08-24
SCOALA GIMNAZIALA DOAMNA NICA COMUNA VALEA MARULUI,595,429,678,F,2018-12-02
SCOALA GIMNAZIALA DOBRESTI,217,733,221,M,2015-08-15
SCOALA GIMNAZIALA DOBROTESTI,514,726,735,M,2017-05-12
SCOALA GIMNAZIALA DOMNESTI-TIRG,129,335,57,F,2011-08-02
SCOALA GIMNAZIALA DOSTAT,129,170,14,F,2015-03-04
SCOALA GIMNAZIALA DR. COSTICA BALAN POIANA CRISTEI,268,649,205,M,2017-02-22
SCOALA GIMNAZIALA DR. GHEORGHE TITE SAPANTA,39,459,293,M,2015-06-26
SCOALA GIMNAZIALA DR. ILIE LAZAR GIULESTI,521,166,439,F,2018-03-11
SCOALA GIMNAZIALA DR. IOAN MIHALYI DE APSA SIGHETU MARMATIEI,221,684,629,F,2017-01-20
SCOALA GIMNAZIALA DR. TEODOR MIHALI BOIU MARE,684,147,716,M,2014-02-21
SCOALA GIMNAZIALA DR. VICTOR BABES BAIA MARE,214,273,333,M,2014-12-26
SCOALA GIMNAZIALA DRAGOS MARIN STEFAN CEL MARE,127,614,204,F,2015-08-16
SCOALA GIMNAZIALA DRAGOS VODA MOISEI,590,442,650,M,2011-09-21
SCOALA GIMNAZIALA DRAGOTESTI,725,471,236,F,2015-01-25
SCOALA GIMNAZIALA DRAGUGESTI,80,651,196,M,2021-03-28
SCOALA GIMNAZIALA DRAGUTESTI,112,324,338,M,2018-06-14
SCOALA GIMNAZIALA DRANIC,544,393,394,F,2019-04-22
SCOALA GIMNAZIALA DRANOVATU,463,147,62,F,2015-01-14
SCOALA GIMNAZIALA DRASOV,20,155,174,F,2014-08-19
SCOALA GIMNAZIALA DR.PETRU SPAN LUPSA,386,662,563,F,2018-01-04
SCOALA GIMNAZIALA DUILIU ZAMFIRESCU DUMBRAVENI,561,169,88,M,2018-01-17
SCOALA GIMNAZIALA DUILIU ZAMFIRESCU FOCSANI,551,274,254,F,2019-09-09
SCOALA GIMNAZIALA DUMBRAVA,429,252,107,F,2013-09-03
SCOALA GIMNAZIALA DUMITRU BADESCU ORAS BAILE OLANESTI,524,147,620,F,2017-01-27
SCOALA GIMNAZIALA DUMITRU MARTINAS PIRGARESTI,321,353,540,F,2012-12-16
SCOALA GIMNAZIALA DUMITRU PRICOP NEGRILESTI,54,131,537,F,2018-10-24
SCOALA GIMNAZIALA ECATERINA TEODOROIU MARASESTI,377,643,438,F,2013-09-04
SCOALA GIMNAZIALA ECATERINA TEODOROIU TG-JIU,372,107,42,F,2016-08-27
SCOALA GIMNAZIALA ELENA CUZA LOCALITATEA GALATI,31,525,416,F,2013-12-15
SCOALA GIMNAZIALA ELENA DOAMNA COMUNA CUZA VODA,403,717,96,F,2018-03-20
SCOALA GIMNAZIALA ELENA DOAMNA LOCALITATEA TECUCI,392,0,712,F,2013-06-05
SCOALA GIMNAZIALA ELENA FARAGO CRAIOVA,585,738,262,F,2015-02-25
SCOALA GIMNAZIALA ELENA NEGRI COMUNA COSTACHE NEGRI,277,408,468,M,2011-11-23
SCOALA GIMNAZIALA ELENA RARES BOTOSANI,722,602,441,M,2015-04-23
SCOALA GIMNAZIALA ELIZA OPRAN ISALNITA,95,5,648,F,2017-03-11
SCOALA GIMNAZIALA EMIL ATANASIU GAROAFA,72,423,377,M,2014-04-21
SCOALA GIMNAZIALA EMIL RACOVITA  GIRDA DE SUS,26,97,546,F,2019-02-06
SCOALA GIMNAZIALA ENE PATRICIU COMUNA SMULTI,291,385,47,M,2012-02-10
SCOALA GIMNAZIALA EPISCOP DOCTOR PARTENIE CIOPRON'' PALTINIS,403,475,338,F,2013-07-31
SCOALA GIMNAZIALA EUFROSINA POPESCU BOTOSESTI-PAIA,710,292,36,M,2012-01-06
SCOALA GIMNAZIALA FANTANELE,410,56,526,M,2019-01-11
SCOALA GIMNAZIALA FANTANELE URDARI,688,543,327,F,2018-04-01
SCOALA GIMNAZIALA FARAOANELE,427,336,135,M,2013-02-13
SCOALA GIMNAZIALA FARAU,58,374,114,M,2018-04-28
SCOALA GIMNAZIALA FARCAS,413,362,489,F,2016-01-12
SCOALA GIMNAZIALA FARCASU DE JOS,716,534,55,F,2011-11-19
SCOALA GIMNAZIALA FAURESTI,280,42,133,M,2021-05-31
SCOALA GIMNAZIALA FELDIOARA,304,698,747,M,2019-12-14
SCOALA GIMNAZIALA FERICEA,472,616,358,F,2016-06-26
SCOALA GIMNAZIALA FERIGILE COM. COSTESTI,7,261,14,M,2021-01-13
SCOALA GIMNAZIALA FILIASI,187,435,689,F,2012-11-30
SCOALA GIMNAZIALA FINTEUSU MARE,665,67,238,F,2013-05-24
SCOALA GIMNAZIALA FINTEUSU MIC,405,304,612,M,2019-01-03
SCOALA GIMNAZIALA FITIONESTI,447,588,259,M,2013-09-13
SCOALA GIMNAZIALA FLOREA JULEA COMUNA NEGRILESTI,492,700,528,M,2019-02-08
SCOALA GIMNAZIALA FLOREA MURESANU SUCIU DE SUS,39,449,316,M,2018-12-20
SCOALA GIMNAZIALA FLORENTA ALBU VILCELELE,318,328,619,F,2018-04-01
SCOALA GIMNAZIALA FRATOSTITA,313,420,450,M,2015-08-05
SCOALA GIMNAZIALA FUNDU RACACIUNI,596,273,96,M,2014-03-18
SCOALA GIMNAZIALA GABRIEL DRAGAN COMUNA NICORESTI,553,622,538,M,2012-12-04
SCOALA GIMNAZIALA GAGESTI,408,500,556,M,2017-04-15
SCOALA GIMNAZIALA GALICEA MARE,188,155,299,M,2018-04-19
SCOALA GIMNAZIALA GALICIUICA,266,658,648,M,2012-08-06
SCOALA GIMNAZIALA GANGIOVA,198,608,271,M,2016-04-09
SCOALA GIMNAZIALA GARBOVA,52,460,38,M,2016-10-14
SCOALA GIMNAZIALA GARDANI,328,432,496,F,2015-10-25
SCOALA GIMNAZIALA GENERAL DAVID PRAPORGESCU SAT CAINENII MARI COM. CAINENI,385,213,744,F,2014-04-18
SCOALA GIMNAZIALA GENERAL DUMITRU DAMACEANU COMUNA COSMESTI,198,408,249,M,2013-11-11
SCOALA GIMNAZIALA GENUNENI COM. FRANCESTI,692,84,394,M,2011-09-26
SCOALA GIMNAZIALA GEORGE COSBUC BAIA MARE,496,669,209,F,2011-10-08
SCOALA GIMNAZIALA GEORGE COSBUC SIGHETU MARMATIEI,351,219,283,F,2012-04-17
SCOALA GIMNAZIALA GEORGE ENESCU TESCANI,68,509,413,F,2013-06-22
SCOALA GIMNAZIALA GEORGE IVASCU COMUNA CERTESTI,505,319,22,M,2014-08-19
SCOALA GIMNAZIALA GEORGE VALSAN INDEPENDENTA,569,542,294,F,2018-11-04
SCOALA GIMNAZIALA GH. HAZGAN VARFU-CAMPULUI,163,723,76,F,2019-08-13
SCOALA GIMNAZIALA GH. JIENESCU RAST,87,89,721,M,2012-10-07
SCOALA GIMNAZIALA GH. POPOVICI'' LOZNA,534,46,578,F,2014-09-11
SCOALA GIMNAZIALA GHEORGHE BIBESCU CRAIOVA,425,746,92,F,2012-09-18
SCOALA GIMNAZIALA GHEORGHE BRAESCU CALAFAT,457,504,348,M,2018-04-13
SCOALA GIMNAZIALA GHEORGHE DOJA,374,380,289,F,2019-11-30
SCOALA GIMNAZIALA GHEORGHE LUPAN GROSI,426,473,534,M,2017-09-16
SCOALA GIMNAZIALA GHEORGHE MAIER UNIREA,709,423,161,M,2018-03-25
SCOALA GIMNAZIALA GHEORGHE MANU BUDESTI,110,326,147,M,2012-01-12
SCOALA GIMNAZIALA GHEORGHE MUNTEANU LOCALITATEA GALATI,92,212,682,F,2014-06-13
SCOALA GIMNAZIALA GHEORGHE PETRASCU LOCALITATEA TECUCI,191,680,706,F,2015-11-25
SCOALA GIMNAZIALA GHEORGHE POALELUNGI COMUNA MASTACANI,25,238,237,M,2015-03-19
SCOALA GIMNAZIALA GHEORGHE SI MARIA TASCA COMUNA BALABANESTI,239,265,165,M,2012-08-29
SCOALA GIMNAZIALA GHEORGHE TATARESCU TG-JIU,184,612,311,M,2021-01-27
SCOALA GIMNAZIALA GHEORGHE TITEICA CRAIOVA,634,183,274,F,2013-09-01
SCOALA GIMNAZIALA GHERCESTI,31,224,43,M,2017-07-27
SCOALA GIMNAZIALA GHETAR,573,428,509,F,2012-05-02
SCOALA GIMNAZIALA GHIDICI,595,159,229,F,2016-04-29
SCOALA GIMNAZIALA GHINDENI,308,638,424,F,2017-02-08
SCOALA GIMNAZIALA GIGHERA,137,630,601,M,2011-10-09
SCOALA GIMNAZIALA GIRDE,496,116,338,F,2015-08-07
SCOALA GIMNAZIALA GIUBEGA,380,569,36,M,2014-02-05
SCOALA GIMNAZIALA GIURGITA,675,339,738,M,2015-02-02
SCOALA GIMNAZIALA GLOD,328,487,725,F,2016-06-12
SCOALA GIMNAZIALA GODINESTI,38,463,160,M,2014-11-08
SCOALA GIMNAZIALA GOGOSU,474,690,424,F,2015-07-06
SCOALA GIMNAZIALA GOIESTI,303,719,160,M,2017-06-05
SCOALA GIMNAZIALA GOLESTI,569,128,146,F,2019-05-03
SCOALA GIMNAZIALA GORANU MUN. RM. VALCEA,336,660,218,F,2018-11-12
SCOALA GIMNAZIALA GRECESTI,748,654,12,M,2014-09-27
SCOALA GIMNAZIALA GR.GEAMANU TURCINESTI,368,540,469,M,2011-12-07
SCOALA GIMNAZIALA GRIGORE ANTIPA BOTOSANI,65,370,133,M,2021-06-15
SCOALA GIMNAZIALA GRIGORE HAGIU ORAS TG.BUJOR,484,623,140,F,2014-01-18
SCOALA GIMNAZIALA GRIGORE MIHAESCU COM. VLADESTI,737,161,248,F,2012-01-19
SCOALA GIMNAZIALA GRIGORE MOISIL LOCALITATEA GALATI,224,530,748,M,2015-09-02
SCOALA GIMNAZIALA GRIGORE MOISIL ULMENI,151,244,421,F,2014-01-23
SCOALA GIMNAZIALA GROSEREA ANINOASA,500,22,649,M,2014-10-24
SCOALA GIMNAZIALA GUBAUCEA,507,665,186,F,2016-10-15
SCOALA GIMNAZIALA GURA CALITEI,25,552,561,M,2014-10-04
SCOALA GIMNAZIALA HELIKON CALARASI,152,427,435,F,2013-01-30
SCOALA GIMNAZIALA HENRI COANDA PERISOR,23,216,53,M,2012-09-19
SCOALA GIMNAZIALA HINGULESTI,247,496,481,M,2018-09-14
SCOALA GIMNAZIALA HOLT,607,5,220,M,2012-07-27
SCOALA GIMNAZIALA HOMOCEA,624,417,623,F,2021-06-13
SCOALA GIMNAZIALA HOPARTA,496,278,64,M,2017-10-14
SCOALA GIMNAZIALA HOREA HOREA,551,103,113,M,2015-03-09
SCOALA GIMNAZIALA HOREZU-POENARI,680,423,711,F,2012-06-28
SCOALA GIMNAZIALA HOTARANI,583,440,387,M,2014-04-07
SCOALA GIMNAZIALA HUREZANI,404,216,500,F,2019-09-01
SCOALA GIMNAZIALA ''IANCU MUNTEANU'' TATARASENI,103,461,632,M,2013-11-05
SCOALA GIMNAZIALA IANCU ROSETTI ROSETI,21,591,666,F,2020-12-20
SCOALA GIMNAZIALA IEREMIA IRIMESCU COMUNA BRUSTURI,363,514,335,M,2021-07-07
SCOALA GIMNAZIALA IEUD,205,741,475,M,2019-07-08
SCOALA GIMNAZIALA IGHIEL,667,388,662,F,2013-06-20
SCOALA GIMNAZIALA ILBA,369,722,574,M,2020-12-07
SCOALA GIMNAZIALA ILIE MARTIN BRABOVA,233,144,701,M,2011-10-10
SCOALA GIMNAZIALA ILIE MURGULESCU VELA,222,369,43,F,2018-09-04
SCOALA GIMNAZIALA INTERNATIONALA BAIA MARE,60,331,748,F,2019-02-08
SCOALA GIMNAZIALA INTREGALDE,556,745,90,F,2012-03-19
SCOALA GIMNAZIALA INV. M. GEORGESCU CELARU,8,293,442,M,2016-05-19
SCOALA GIMNAZIALA INVATATOR GHEORGHE ASANACHE BORDESTI,84,617,402,M,2018-12-19
SCOALA GIMNAZIALA IOAN CERNAT'' HAVIRNA,502,115,277,M,2014-01-26
SCOALA GIMNAZIALA IOAN CIMPINEANU CAMPINEANCA,256,260,454,M,2017-11-01
SCOALA GIMNAZIALA IOAN DE HUNEDOARA SANTIMBRU,717,638,15,M,2017-08-02
SCOALA GIMNAZIALA IOAN DIDICESCU COM. VOICESTI,677,266,557,M,2013-11-03
SCOALA GIMNAZIALA IOAN GHEORGHE DUCA MUN. RM. VALCEA,412,511,124,M,2020-05-20
SCOALA GIMNAZIALA IOAN GRECESCU BRADESTI,414,623,539,M,2017-08-25
SCOALA GIMNAZIALA IOAN HOREA MOISEI,440,456,434,F,2012-08-18
SCOALA GIMNAZIALA IOAN MAIORESCU BUCERDEA GRANOASA,424,748,53,M,2019-09-16
SCOALA GIMNAZIALA IOAN MIHU VINEREA,242,338,453,M,2015-11-27
SCOALA GIMNAZIALA IOAN MURARIU'' CRISTINESTI,524,634,195,M,2016-06-07
SCOALA GIMNAZIALA IOAN SLAVICI TAUTII DE SUS,132,214,204,F,2017-07-10
SCOALA GIMNAZIALA IOAN VODA CEL VITEAZ SLOBOZIA CIORASTI,502,151,712,M,2014-05-08
SCOALA GIMNAZIALA ION AGARBICEANU ALBA IULIA,673,671,289,M,2014-05-08
SCOALA GIMNAZIALA ION AGARBICEANU BUCIUM,16,315,28,M,2018-11-29
SCOALA GIMNAZIALA ION AGARBICEANU CENADE,68,432,74,F,2018-04-14
SCOALA GIMNAZIALA ION BASGAN FOCSANI,494,467,125,M,2016-07-21
SCOALA GIMNAZIALA ION BIANU VALEA LUNGA,58,89,268,M,2017-04-15
SCOALA GIMNAZIALA ION BOJOI FLAMANZI,304,338,733,F,2012-09-26
SCOALA GIMNAZIALA ION BREAZU MIHALT,398,390,709,F,2015-04-03
SCOALA GIMNAZIALA ION C CONSTANTINESCU SAT CUENI COM. ROESTI,703,292,366,F,2015-06-04
SCOALA GIMNAZIALA ION CREANGA BOLATAU,290,357,699,F,2015-02-05
SCOALA GIMNAZIALA ION CREANGA CRAIOVA,417,481,138,M,2016-09-04
SCOALA GIMNAZIALA ION CREANGA GARLENII DE SUS,29,139,309,F,2019-04-16
SCOALA GIMNAZIALA ION CREANGA SAT TALPIGI COMUNA GHIDIGENI,691,140,29,F,2012-12-27
SCOALA GIMNAZIALA ION DIACONU TULNICI,412,692,348,M,2017-09-15
SCOALA GIMNAZIALA ION GH. PLESA ALMAJ,474,298,422,M,2011-12-10
SCOALA GIMNAZIALA ION GRIGOROIU LELESTI,56,348,318,M,2020-10-20
SCOALA GIMNAZIALA ION LUCA CARAGIALE BAIA MARE,499,639,747,F,2014-09-20
SCOALA GIMNAZIALA ION MICU MOLDOVAN BLAJ,223,68,109,M,2017-02-02
SCOALA GIMNAZIALA ION PACHIA TATOMIRESCU TATOMIRESTI,743,186,539,M,2020-06-29
SCOALA GIMNAZIALA ION PETROVICI LOCALITATEA TECUCI,600,732,419,F,2013-02-09
SCOALA GIMNAZIALA ION POP RETEGANUL SINCEL,188,453,370,F,2017-08-13
SCOALA GIMNAZIALA ION POPESCU DE COAS COAS,541,663,134,F,2020-09-25
SCOALA GIMNAZIALA ION POPESCU NEGRENI NEGRENI,550,239,645,M,2020-09-06
SCOALA GIMNAZIALA ION POPESCU VOITESTI VOITESTI VALE BALANESTI,677,90,709,M,2020-07-25
SCOALA GIMNAZIALA ION TUCULESCU CRAIOVA,535,98,284,F,2012-10-04
SCOALA GIMNAZIALA ION VALCEANU DRAGOTESTI,545,658,378,M,2016-03-20
SCOALA GIMNAZIALA IONEL SARBU CIORASTI,113,287,268,F,2018-12-26
SCOALA GIMNAZIALA IONESTI,609,297,239,F,2014-10-24
SCOALA GIMNAZIALA IORGU IORDAN LOCALITATEA TECUCI,156,26,202,F,2013-06-13
SCOALA GIMNAZIALA IOSIF SARBU SIBOT,330,555,78,F,2021-01-21
SCOALA GIMNAZIALA IULIA HASDEU LOCALITATEA GALATI,176,26,497,M,2017-08-06
SCOALA GIMNAZIALA IULIU MANIU VINTU DE JOS,654,301,728,M,2020-10-20
SCOALA GIMNAZIALA IZVOARE,261,78,524,F,2020-12-27
SCOALA GIMNAZIALA IZVOARELE PLOPSORU,567,172,219,F,2019-04-05
SCOALA GIMNAZIALA JARISTEA,130,205,223,F,2018-03-31
SCOALA GIMNAZIALA JIROV,399,594,14,F,2021-04-09
SCOALA GIMNAZIALA JITIA,457,101,350,F,2014-03-16
SCOALA GIMNAZIALA JUPANESTI,580,364,351,F,2021-01-24
SCOALA GIMNAZIALA KOS KAROLY ARDUZEL,553,29,542,M,2013-05-02
SCOALA GIMNAZIALA LAPUS,61,719,416,F,2013-10-30
SCOALA GIMNAZIALA LARGA,103,426,321,F,2016-05-21
