School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
SCOALA PRIMARA IZVOARELE,421,228,107,F,2020-05-15
SCOALA PRIMARA IZVORU RECE CRAIOVA,337,102,71,M,2014-05-03
SCOALA PRIMARA JITARU,50,13,116,M,2017-10-02
SCOALA PRIMARA JULITA,42,180,250,M,2012-02-09
SCOALA PRIMARA LACRITA MARE,446,78,300,F,2020-05-09
SCOALA PRIMARA LALASINT,143,36,252,M,2018-07-29
SCOALA PRIMARA LAPUSEL,35,280,230,F,2021-06-06
SCOALA PRIMARA LARGA,236,29,134,M,2019-01-05
SCOALA PRIMARA LARGA SAMARINESTI,128,138,10,F,2015-05-09
SCOALA PRIMARA LARGUTA,200,122,29,F,2015-06-26
SCOALA PRIMARA LASCHIA,168,2,33,M,2012-09-25
SCOALA PRIMARA LAZURI,217,311,67,F,2019-09-23
SCOALA PRIMARA LEORDOASA,255,311,30,M,2012-02-15
SCOALA PRIMARA LESPEDEA DE JOS,164,207,23,M,2015-12-16
SCOALA PRIMARA LESPEDEA DE SUS,375,315,285,F,2013-01-12
SCOALA PRIMARA LIBOTIN,214,14,198,M,2016-01-31
SCOALA PRIMARA LIPOVU DE SUS,98,175,145,F,2015-05-09
SCOALA PRIMARA LISA,217,320,52,M,2021-05-20
Scoala Primara Little Genius,276,80,120,M,2013-06-01
SCOALA PRIMARA LIVADA,303,349,165,F,2013-01-14
SCOALA PRIMARA LIVEZILE,333,190,199,F,2019-08-09
SCOALA PRIMARA LUJANA,233,260,171,F,2020-02-18
SCOALA PRIMARA LUMINESTI,248,31,144,F,2019-06-08
SCOALA PRIMARA LUNCA,156,321,28,F,2020-10-22
SCOALA PRIMARA LUNCI,426,179,299,M,2021-01-27
SCOALA PRIMARA LUNCILE,112,17,7,F,2012-04-09
SCOALA PRIMARA LUNCSOARA DE JOS,339,259,200,F,2013-03-23
SCOALA PRIMARA MADRIGESTI,424,317,137,M,2021-02-21
SCOALA PRIMARA MAGLAVIT,141,184,74,M,2013-08-08
SCOALA PRIMARA MAGURA,236,163,142,M,2014-12-07
SCOALA PRIMARA MAHRIU,368,74,70,F,2014-06-11
SCOALA PRIMARA MALAESTI,7,251,126,F,2014-06-18
SCOALA PRIMARA MANASTIOARA,251,278,14,F,2013-01-14
SCOALA PRIMARA MANAU,344,215,15,F,2018-02-26
SCOALA PRIMARA MARASTI,194,69,33,M,2012-05-20
SCOALA PRIMARA MARCU ZAMFIREL COMUNA SCANTEIESTI,377,122,232,F,2017-10-08
SCOALA PRIMARA MARGINENI,272,287,33,M,2015-07-20
SCOALA PRIMARA MARIN ST NEAMU COM. ROESTI,44,345,82,M,2012-01-10
SCOALA PRIMARA MAROTINU DE JOS,406,163,189,F,2019-02-11
SCOALA PRIMARA MAROTINU DE SUS,382,333,283,F,2019-01-09
SCOALA PRIMARA MARTINIE,244,32,118,M,2020-05-22
SCOALA PRIMARA MARZA,209,312,69,M,2015-08-17
SCOALA PRIMARA MATISESTI,362,100,201,F,2020-09-25
SCOALA PRIMARA MEDVES,86,222,236,F,2014-12-01
SCOALA PRIMARA MENTII DIN DOS BORASCU,195,92,143,F,2020-11-26
SCOALA PRIMARA MIEREA CRUSET,8,156,137,F,2013-01-26
SCOALA PRIMARA MIHALCENI,334,77,296,F,2020-04-02
SCOALA PRIMARA MIHOESTI,110,27,116,M,2018-08-22
SCOALA PRIMARA MIINESTI,216,2,25,F,2020-12-31
SCOALA PRIMARA MILOVA,323,279,55,F,2021-04-14
SCOALA PRIMARA MILOVAN,102,128,133,F,2012-06-25
SCOALA PRIMARA MINDRULOC,214,83,206,F,2012-07-31
SCOALA PRIMARA MINERAU,25,281,208,F,2018-08-16
SCOALA PRIMARA MISCA-SIRIA,404,150,8,F,2013-09-18
SCOALA PRIMARA MOCEARSCHI,413,13,128,F,2020-06-12
SCOALA PRIMARA MOFLESTI,25,180,152,F,2021-01-06
SCOALA PRIMARA MOGOSESTI,58,235,129,F,2015-03-18
Scoala Primara Montessano,360,259,243,M,2011-09-15
SCOALA PRIMARA MORENI,45,315,128,M,2015-04-22
SCOALA PRIMARA MOSTENI LOGRESTI,357,37,200,M,2020-06-12
SCOALA PRIMARA MOTATEI GARA,122,304,90,M,2015-02-19
SCOALA PRIMARA MOTNAU,341,32,197,M,2020-08-27
SCOALA PRIMARA MUGESTI,312,159,43,M,2017-07-12
SCOALA PRIMARA MUNAR,336,209,229,F,2018-02-14
SCOALA PRIMARA MUNCEI,173,165,167,M,2014-03-12
SCOALA PRIMARA MUNCELU,344,87,246,M,2018-01-04
SCOALA PRIMARA MURTA,284,141,266,M,2016-01-13
SCOALA PRIMARA NADAS,19,333,155,M,2017-06-30
SCOALA PRIMARA NANESTI,278,117,294,M,2019-02-21
SCOALA PRIMARA NEGESTI,304,287,221,F,2017-11-09
SCOALA PRIMARA NEGOIESTI PRIGORIA,103,103,158,M,2015-11-07
SCOALA PRIMARA NEGREIA,151,236,130,F,2019-03-22
SCOALA PRIMARA NEGULESTI,29,108,107,M,2018-07-08
SCOALA PRIMARA NEUDORF,233,14,18,F,2019-09-13
SCOALA PRIMARA ''NICOLAE IORGA'' POIANA VORONA,107,290,213,M,2021-03-17
SCOALA PRIMARA NICOLAE V. BALAN LACU LUI BABAN,318,327,269,M,2012-11-02
SCOALA PRIMARA NOVACESTI,374,337,231,M,2012-05-01
SCOALA PRIMARA NR. 1 BATRINESTI,358,338,18,M,2012-12-05
SCOALA PRIMARA NR. 1 BODEASA,107,284,199,M,2014-08-04
SCOALA PRIMARA NR 1 COSTESTI ANINOASA,325,137,211,F,2021-02-14
SCOALA PRIMARA NR 1 CRISTESTI,72,167,91,F,2018-07-03
SCOALA PRIMARA NR. 1 CUCUTENI,192,325,104,F,2016-12-17
SCOALA PRIMARA NR. 1 DAMIDENI,211,160,252,F,2019-05-29
SCOALA PRIMARA NR. 1 GRUIU,13,263,170,F,2012-10-14
SCOALA PRIMARA NR. 1 HORIA,363,13,293,M,2012-09-06
SCOALA PRIMARA NR. 1 HULUB,266,197,221,F,2018-04-21
SCOALA PRIMARA NR. 1 HUTANI,318,339,97,M,2016-02-03
SCOALA PRIMARA NR. 1 LUPTATORI,47,293,100,F,2016-10-27
SCOALA PRIMARA NR. 1 MIHAILENI,414,251,261,F,2020-03-11
SCOALA PRIMARA NR. 1 MLENAUTI,99,168,96,F,2012-06-20
SCOALA PRIMARA NR 1 ORAS BREZOI,401,207,294,F,2011-12-07
SCOALA PRIMARA NR 1 PECICA,432,217,120,M,2019-04-19
SCOALA PRIMARA NR. 1 POMARLA,363,95,57,F,2020-01-12
SCOALA PRIMARA NR 1 SAMARINESTI,319,273,256,F,2012-04-23
SCOALA PRIMARA NR. 1 SARATA MIHALASENI,362,344,128,F,2020-05-08
SCOALA PRIMARA NR. 1 SARATA-BASARAB,261,2,285,M,2016-09-14
SCOALA PRIMARA NR. 1 SAT GORUNESTI ORAS BALCESTI,98,229,28,M,2014-05-14
SCOALA PRIMARA NR. 1 SEINI,423,257,150,F,2013-02-27
SCOALA PRIMARA NR 1 SLAVUTA CRUSET,272,236,142,F,2017-10-30
SCOALA PRIMARA NR. 1 ZURBAUA - DRAGOMIRESTI VALE,181,282,220,M,2020-12-24
SCOALA PRIMARA NR 2 BENGESTI CIOCADIA,258,344,296,F,2012-05-29
SCOALA PRIMARA NR. 2 BORSA,170,134,136,F,2017-11-04
SCOALA PRIMARA NR. 2 BUCIUMENI,445,8,150,M,2015-12-24
SCOALA PRIMARA NR. 2 DACIA,139,278,174,M,2019-09-18
SCOALA PRIMARA NR. 2 DANESTI,240,294,62,F,2016-11-12
SCOALA PRIMARA NR. 2 DEALU CRUCII,0,222,182,F,2015-09-07
SCOALA PRIMARA NR 2 FRUMUSICA,378,14,161,F,2017-03-16
SCOALA PRIMARA NR. 2 HLIPICENI,183,337,58,F,2012-08-30
SCOALA PRIMARA NR. 2 LEORDA,347,66,174,M,2019-08-05
SCOALA PRIMARA NR. 2 LISMANITA DARABANI,37,95,5,M,2013-07-08
SCOALA PRIMARA NR. 2 LUNCA VARFU-CAMPULUI,152,171,194,F,2018-07-03
SCOALA PRIMARA NR. 2 MANASTIRENI,309,182,71,M,2016-10-31
SCOALA PRIMARA NR. 2 NEGRESTI,103,202,39,F,2017-02-18
SCOALA PRIMARA NR. 2 ONEAGA,319,171,220,F,2014-10-29
SCOALA PRIMARA NR. 2 ORASENI-VALE,55,330,130,F,2014-05-20
SCOALA PRIMARA NR. 2 PALTINIS,160,188,246,F,2015-06-26
SCOALA PRIMARA NR 2 RACACIUNI,285,275,181,M,2019-02-05
SCOALA PRIMARA NR. 2 RACOVAT,377,201,19,M,2018-10-20
SCOALA PRIMARA NR. 2 ROMA,448,230,182,M,2014-06-28
SCOALA PRIMARA NR. 2 SAT ROMANII DE SUS ORAS HOREZU,306,29,45,F,2020-12-17
SCOALA PRIMARA NR. 2 SAUCENITA,361,333,275,M,2013-10-26
SCOALA PRIMARA NR 2 SLOBOZIA,330,265,81,F,2018-11-09
SCOALA PRIMARA NR. 2 SPRANCENATA,374,86,239,M,2021-05-10
SCOALA PRIMARA NR. 2 STANCESTI,313,25,94,M,2019-08-17
SCOALA PRIMARA NR. 2 STEFANESTI,329,172,143,M,2018-12-20
SCOALA PRIMARA NR 2 STERPOAIA ANINOASA,275,247,291,M,2021-03-18
SCOALA PRIMARA NR. 2 STRAHOTIN,198,267,15,M,2020-08-09
SCOALA PRIMARA NR 2 TURLUIANU,22,344,237,M,2015-04-23
SCOALA PRIMARA NR 2 VALEA LUI ION,133,95,9,M,2014-02-26
SCOALA PRIMARA NR. 27 CRAIOVA-POPOVENI,159,332,250,F,2018-04-10
SCOALA PRIMARA NR. 3 BABICENI,224,335,197,M,2014-10-03
SCOALA PRIMARA NR. 3 BORSA,24,172,107,F,2017-05-02
SCOALA PRIMARA NR. 3 BRATENI DOBIRCENI,406,324,19,F,2014-03-23
SCOALA PRIMARA NR. 3 CALNAU,269,93,227,F,2015-04-22
SCOALA PRIMARA NR. 3 CATAMARESTI,308,39,216,F,2012-01-12
SCOALA PRIMARA NR. 3 CIMPENI,406,117,246,F,2020-12-30
SCOALA PRIMARA NR. 3 COSTESTI,355,174,187,F,2019-03-14
SCOALA PRIMARA NR. 3 DOLINA,183,224,107,M,2020-12-04
SCOALA PRIMARA NR. 3 DRAGALINA CRISTINESTI,259,231,245,F,2019-01-14
SCOALA PRIMARA NR. 3 FLONDORA,366,46,112,M,2016-06-26
SCOALA PRIMARA NR. 3 MIRON COSTIN,288,19,186,M,2021-03-25
SCOALA PRIMARA NR. 3 PAUN,273,286,277,M,2013-08-17
SCOALA PRIMARA NR. 3 PIRIU NEGRU,444,169,238,M,2018-07-15
SCOALA PRIMARA NR. 3 REDIU RADAUTI-PRUT,411,259,6,M,2020-03-22
SCOALA PRIMARA NR. 3 SCHIT-ORASENI,369,174,174,M,2020-04-02
SCOALA PRIMARA NR 3 SCURTA,202,101,228,M,2020-11-28
SCOALA PRIMARA NR. 3 SCUTARI,57,256,300,M,2016-07-19
SCOALA PRIMARA NR 3 VALEA SEACA,370,13,143,M,2013-05-12
SCOALA PRIMARA NR. 3 VICTORIA,252,196,287,F,2013-02-04
SCOALA PRIMARA NR. 4 BROSTENI,130,21,69,M,2019-11-12
SCOALA PRIMARA NR. 4 CUCORANI,362,74,236,F,2017-05-29
SCOALA PRIMARA NR. 4 HILISEU-CLOSCA,191,148,177,M,2018-04-24
SCOALA PRIMARA NR. 4 LUPARIA,181,105,75,F,2019-04-17
SCOALA PRIMARA NR. 4 MURGUTA,230,3,181,M,2015-04-24
SCOALA PRIMARA NR. 4 RINGHILESTI,69,130,286,F,2017-12-05
SCOALA PRIMARA NR. 4 SADOVENI,268,107,164,M,2019-02-25
SCOALA PRIMARA NR. 4 SELISTEA MILEANCA,164,179,199,F,2014-04-06
SCOALA PRIMARA NR. 4 SOCRUJENI,228,173,134,F,2013-05-11
SCOALA PRIMARA NR. 4 UNGUROAIA,203,43,278,F,2011-11-15
SCOALA PRIMARA NR. 4 VICOLENI,388,141,129,M,2019-08-14
SCOALA PRIMARA NR. 5 ARBOREA,355,90,274,M,2018-03-29
SCOALA PRIMARA NR. 5 BIRSANESTI,382,275,36,F,2018-05-12
SCOALA PRIMARA NR. 5 CORJAUTI,415,347,247,M,2015-09-27
SCOALA PRIMARA NR. 5 MIHAI VITEAZU,75,90,214,F,2014-10-16
SCOALA PRIMARA NR. 5 SENDRENI,206,111,148,F,2017-02-01
SCOALA PRIMARA NR. 5 VISEU DE SUS,317,177,38,F,2016-11-04
SCOALA PRIMARA NR. 5 ZAHORENI,346,141,114,F,2013-09-01
SCOALA PRIMARA NR. 6 CALARASI,109,336,104,F,2017-09-26
SCOALA PRIMARA NR 6 COMANESTI,430,295,131,F,2015-12-24
SCOALA PRIMARA NR. 6 ILISENI,180,263,258,M,2018-08-21
SCOALA PRIMARA NR. 7 MINDRESTI,274,266,32,M,2012-12-27
SCOALA PRIMARA NR. 8 CALUGARENI VECHI,8,276,83,M,2014-01-24
SCOALA PRIMARA NR. 9 CALUGARENII NOI,448,253,229,F,2019-09-14
SCOALA PRIMARA NR.1 BOBU SCOARTA,202,162,171,F,2018-10-30
SCOALA PRIMARA NR.1 BRADICENI PESTISANI,61,136,187,M,2011-07-28
SCOALA PRIMARA NR.1 BURCA,332,290,198,M,2016-12-23
SCOALA PRIMARA NR.1 CALARASII VECHI,90,101,22,F,2012-01-05
SCOALA PRIMARA NR.1 CARBUNESTI-SAT,322,252,232,F,2020-05-07
SCOALA PRIMARA NR.1 CEACU,293,268,198,M,2014-12-21
SCOALA PRIMARA NR.1 CIOCANESTI,390,205,58,M,2013-08-05
SCOALA PRIMARA NR.1 CLINCIU,417,121,28,F,2019-11-25
SCOALA PRIMARA NR.1 CONSTANTIN BRANCOVEANU,426,187,289,M,2013-07-25
SCOALA PRIMARA NR.1 COSLOGENI,308,349,111,F,2019-10-25
SCOALA PRIMARA NR.1 CUCUIETI,371,202,191,F,2014-08-16
SCOALA PRIMARA NR.1 DALGA SAT,118,27,139,M,2017-02-16
SCOALA PRIMARA NR.1 FLORICA,147,259,141,M,2017-09-29
SCOALA PRIMARA NR.1 GALOIESTI,134,129,167,F,2012-10-31
SCOALA PRIMARA NR.1 LICURICI,364,94,295,F,2014-01-04
SCOALA PRIMARA NR.1 MAIAG CRUSET,157,88,228,F,2015-12-18
SCOALA PRIMARA NR.1 NEGOIESTI,362,112,213,M,2014-01-08
SCOALA PRIMARA NR.1 OLTENITA,19,245,156,M,2016-03-15
SCOALA PRIMARA NR.1 PERISORU,47,168,216,M,2018-02-27
SCOALA PRIMARA NR.1 PLEVNA,195,289,51,M,2015-12-01
SCOALA PRIMARA NR.1 RACHITASU,120,287,63,F,2020-07-01
SCOALA PRIMARA NR.1 SAT BURSUCANI COMUNA BALABANESTI,218,154,135,F,2018-07-22
SCOALA PRIMARA NR.1 SAT CARAPCESTI COMUNA COROD,272,98,103,F,2017-02-06
SCOALA PRIMARA NR.1 SAT CHIRAFTEI COMUNA MASTACANI,113,52,135,F,2014-01-30
SCOALA PRIMARA NR.1 SAT CISMELE COMUNA SMARDAN,155,223,209,M,2018-09-09
SCOALA PRIMARA NR.1 SAT COTOROAIA COMUNA CERTESTI,35,274,57,F,2015-09-03
SCOALA PRIMARA NR.1 SAT CRAIESTI COMUNA VARLEZI,128,185,211,M,2016-08-05
SCOALA PRIMARA NR.1 SAT FURCENII VECHI COMUNA COSMESTI,305,67,214,F,2015-05-31
SCOALA PRIMARA NR.1 SAT GANESTI COMUNA CAVADINESTI,363,75,233,M,2016-04-12
SCOALA PRIMARA NR.1 SAT GEFU NOU COMUNA GHIDIGENI,214,164,111,M,2017-05-24
SCOALA PRIMARA NR.1 SAT IONASESTI COMUNA NICORESTI,304,143,16,F,2021-01-22
SCOALA PRIMARA NR.1 SAT IZVOARELE COMUNA SLOBOZIA CONACHI,158,6,159,M,2013-09-27
SCOALA PRIMARA NR.1 SAT MANDRESTI COMUNA VALEA MARULUI,355,218,2,M,2017-03-19
SCOALA PRIMARA NR.1 SAT VADENI COMUNA CAVADINESTI,273,342,74,F,2019-09-08
SCOALA PRIMARA NR.1 SCHELA,279,157,66,M,2013-12-08
SCOALA PRIMARA NR.1 SPRANCENATA,220,33,157,M,2015-04-08
SCOALA PRIMARA NR.1 TOTEA LICURICI,25,284,33,M,2012-05-16
SCOALA PRIMARA NR.1 VALEA STANII,157,228,44,F,2019-11-22
SCOALA PRIMARA NR.1 VARASTI,211,19,238,M,2017-05-25
SCOALA PRIMARA NR.1 VLADIMIR,231,250,102,F,2020-12-31
SCOALA PRIMARA NR.2 BALS,32,326,282,F,2014-03-26
SCOALA PRIMARA NR.2 BARANCA CRISTINESTI,53,104,224,M,2013-07-27
SCOALA PRIMARA NR.2 BURCA,250,92,156,M,2012-12-08
SCOALA PRIMARA NR.2 BUSTUCHIN,425,115,255,F,2021-03-13
SCOALA PRIMARA NR.2 CALNIC (PINOASA),32,28,138,F,2014-06-23
SCOALA PRIMARA NR.2 CURCANI,173,91,294,F,2017-09-28
SCOALA PRIMARA NR.2 DOINA RAUSENI,280,30,20,F,2021-06-11
SCOALA PRIMARA NR.2 FUNDENI,34,48,296,M,2015-06-22
SCOALA PRIMARA NR.2 JARISTEA,449,176,202,F,2012-05-01
SCOALA PRIMARA NR.2 JITIA DE JOS,353,278,10,F,2012-09-01
SCOALA PRIMARA NR.2 MERA,53,319,139,M,2012-03-14
SCOALA PRIMARA NR.2 MUSETESTI (SARBESTI),13,238,277,M,2016-09-27
SCOALA PRIMARA NR.2 NEREJU,321,279,49,M,2017-04-06
SCOALA PRIMARA NR.2 PLUMBUITA,12,169,133,M,2017-06-10
SCOALA PRIMARA NR.2 PODRIGA,307,195,269,M,2014-11-20
SCOALA PRIMARA NR.2 PROZANIC,56,130,98,F,2011-11-23
SCOALA PRIMARA NR.2 RENASTEREA,142,330,262,F,2016-11-11
SCOALA PRIMARA NR.2 SILISCANI GORBANESTI,18,283,41,F,2018-06-25
SCOALA PRIMARA NR.2 SINDRILARI,171,20,109,F,2015-09-20
SCOALA PRIMARA NR.2 TELESTI,197,274,18,M,2014-03-19
SCOALA PRIMARA NR.2 VULCANEASA,304,185,1,F,2019-03-15
SCOALA PRIMARA NR.3 BERZA,229,141,238,F,2016-02-03
SCOALA PRIMARA NR.3 COMUNA MASTACANI,88,246,109,M,2020-10-20
SCOALA PRIMARA NR.3 DOROBANTU,106,52,139,M,2019-11-15
SCOALA PRIMARA NR.3 FUNDENI,50,64,144,M,2015-03-21
SCOALA PRIMARA NR.3 GEORGE COSBUC,305,178,87,F,2015-09-07
SCOALA PRIMARA NR.3 REDIU RAUSENI,293,300,228,M,2018-10-08
SCOALA PRIMARA NR.3 SEINOIU,417,111,208,F,2012-05-17
SCOALA PRIMARA NR.3 STINCA,118,203,257,M,2020-03-04
SCOALA PRIMARA NR.3 STINCA GEORGE ENESCU,10,220,221,M,2016-07-01
SCOALA PRIMARA NR.4 BADIUTI,413,285,112,F,2015-05-29
SCOALA PRIMARA NR.4 COMUNA BARCEA,262,41,40,F,2015-10-22
SCOALA PRIMARA NR.4 PASAREA,149,33,238,M,2016-09-21
SCOALA PRIMARA NR.4 POPENI GEORGE ENESCU,208,287,278,M,2017-08-14
SCOALA PRIMARA NR.5 PADURISU,270,57,206,M,2018-05-27
SCOALA PRIMARA NR.6 PLOPENII MICI,1,102,12,M,2013-10-25
SCOALA PRIMARA NR.6 POSTAVARI,202,259,84,M,2013-10-09
SCOALA PRIMARA OBEDIN,184,230,100,F,2012-02-28
SCOALA PRIMARA OBREJA,122,13,227,F,2018-12-11
SCOALA PRIMARA OCOALE,441,229,215,M,2021-05-28
SCOALA PRIMARA ODVOS,296,136,185,M,2011-10-31
SCOALA PRIMARA OIEJDEA,141,28,205,M,2011-11-21
SCOALA PRIMARA OLTEANU GLOGOVA,70,298,247,M,2013-08-01
SCOALA PRIMARA OSTROV,434,79,7,M,2012-07-01
SCOALA PRIMARA OTESTII DE JOS,225,137,53,F,2018-08-04
SCOALA PRIMARA PACLISA,309,208,220,M,2016-06-04
SCOALA PRIMARA PADEA,5,131,130,F,2015-12-11
SCOALA PRIMARA PADURENI / JARISTEA,32,86,101,F,2014-12-28
SCOALA PRIMARA ''PAISIE OLARU'' STROIESTI,84,343,98,M,2018-03-10
SCOALA PRIMARA PAIUSENI,436,240,188,F,2016-04-12
SCOALA PRIMARA PANAGHIA,158,154,216,M,2018-01-30
SCOALA PRIMARA PARAU BOIA JUPANESTI,33,57,0,F,2020-03-04
SCOALA PRIMARA PASTESTI,426,285,123,M,2011-09-05
SCOALA PRIMARA PATRUSESTI,399,60,281,M,2014-12-18
SCOALA PRIMARA PAULESTI FUNDATURA,181,222,220,M,2016-01-22
SCOALA PRIMARA PAULIAN,157,170,140,M,2018-11-10
SCOALA PRIMARA PAVALARI,151,346,88,M,2016-12-08
SCOALA PRIMARA PENTAIA,188,217,216,M,2012-11-22
SCOALA PRIMARA PERISORU NOU,173,133,221,M,2013-04-16
SCOALA PRIMARA PESCARI,62,264,237,F,2014-11-11
SCOALA PRIMARA PESTRA,370,224,153,M,2019-01-14
SCOALA PRIMARA PETREANU,38,162,154,M,2019-11-24
SCOALA PRIMARA PETRESTI BARBATESTI,290,254,299,F,2012-08-09
SCOALA PRIMARA PETRISAT,227,186,244,F,2012-08-11
SCOALA PRIMARA PICTOR MIHAIL BALASESCU BAHNELE,233,167,32,M,2019-05-26
SCOALA PRIMARA PIETROAIA,214,2,11,M,2016-10-23
SCOALA PRIMARA PIORESTI,77,347,275,M,2020-12-29
SCOALA PRIMARA PIRIA,398,203,50,F,2020-04-11
SCOALA PRIMARA PIRITA,349,23,228,F,2017-02-01
SCOALA PRIMARA PIRIU PRIPOR GODINESTI,349,320,273,M,2012-10-14
SCOALA PRIMARA ''PITICOT ACADEMY'' MUN. RM. VALCEA,368,45,182,F,2017-03-05
SCOALA PRIMARA PLAIC,180,20,26,F,2019-11-26
SCOALA PRIMARA PLESI,285,113,199,M,2018-07-21
SCOALA PRIMARA PLOPIS,98,104,193,M,2018-12-01
SCOALA PRIMARA PLOPSOR,210,168,239,F,2020-05-03
SCOALA PRIMARA PLOPU,281,266,149,M,2012-08-17
SCOALA PRIMARA PLOSTINA,403,323,87,F,2014-02-25
SCOALA PRIMARA PODU NARUJEI,82,343,8,F,2013-07-29
SCOALA PRIMARA POIANA,241,169,87,M,2015-03-01
SCOALA PRIMARA POIANA NEGUSTORULUI,46,322,161,M,2019-11-29
SCOALA PRIMARA POIENI,120,58,137,M,2018-02-18
SCOALA PRIMARA POIENITA,188,341,221,F,2014-04-22
SCOALA PRIMARA POJOGENI TG-CARBUNESTI,432,330,63,F,2017-04-01
SCOALA PRIMARA PONORATA,224,46,23,F,2020-01-28
SCOALA PRIMARA POPANZALESTI,25,202,7,F,2011-11-06
SCOALA PRIMARA POSTA,424,130,43,F,2019-04-01
SCOALA PRIMARA PRAHUDA,65,302,40,F,2018-11-19
SCOALA PRIMARA PRELUCA,105,122,31,F,2021-07-20
SCOALA PRIMARA PRESACA AMPOIULUI,205,262,281,M,2015-06-04
SCOALA PRIMARA PRISECANI,78,264,281,M,2015-08-21
SCOALA PRIMARA PROF. EUGEN RUSIN PREAJBA DE PADURE,410,92,269,F,2013-07-13
SCOALA PRIMARA PROFESOR IONETE LIVIU SAT FUMURENI COM. LUNGESTI,43,104,295,M,2012-03-28
SCOALA PRIMARA PRUNISOR,36,106,112,F,2015-08-04
SCOALA PRIMARA RACHITA DE JOS,399,172,131,M,2012-12-06
SCOALA PRIMARA RACHITIS,280,263,35,F,2015-05-21
SCOALA PRIMARA RAIETI,443,3,254,F,2020-03-19
SCOALA PRIMARA RAIUTI,201,348,225,F,2013-04-12
SCOALA PRIMARA RAPSIG,225,85,120,M,2014-01-03
SCOALA PRIMARA REGATUL POVESTILOR FOCSANI,361,61,13,M,2016-07-03
SCOALA PRIMARA ROGOZ,136,120,258,F,2016-03-01
SCOALA PRIMARA ROSIA NOUA,38,50,175,M,2019-10-25
SCOALA PRIMARA RROMI FILIASI,151,80,120,M,2021-01-26
SCOALA PRIMARA RUDARI,50,168,246,M,2019-06-04
SCOALA PRIMARA RUGI TURCINESTI,54,258,147,M,2016-12-14
SCOALA PRIMARA RUNC,254,31,163,M,2011-09-08
SCOALA PRIMARA RUSANESTI,255,196,247,F,2018-09-10
SCOALA PRIMARA SAGAGEA,236,264,161,M,2011-08-10
SCOALA PRIMARA SAHASTRU,321,120,167,F,2019-05-02
SCOALA PRIMARA SALCIUA DE JOS,44,1,9,M,2014-05-27
SCOALA PRIMARA SALISTEA DEAL,370,50,4,F,2016-08-13
SCOALA PRIMARA SANTIMBRU FABRICA,301,240,142,M,2018-10-01
SCOALA PRIMARA SARBESTI ALIMPESTI,169,165,231,M,2011-10-13
SCOALA PRIMARA SARBI,202,139,215,M,2013-07-11
SCOALA PRIMARA SARDANESTI PLOPSORU,105,8,81,M,2020-11-20
SCOALA PRIMARA SASAR,184,86,283,F,2012-09-30
SCOALA PRIMARA SAT ATARNATI COM. VAIDEENI,255,296,191,F,2016-11-18
SCOALA PRIMARA SAT BALOTA COM. RACOVITA,125,328,184,F,2015-04-09
SCOALA PRIMARA SAT BARSOIU COM. STOILESTI,205,338,47,M,2014-09-01
SCOALA PRIMARA SAT BARZA COM. BUDESTI,388,161,9,M,2012-08-22
SCOALA PRIMARA SAT BENESTI ORAS BALCESTI,129,282,164,M,2012-06-25
SCOALA PRIMARA SAT BRATIA DEAL COM. GALICEA,6,205,261,M,2012-04-08
SCOALA PRIMARA SAT BUMBUESTI COM. BOISOARA,353,217,16,F,2015-10-21
SCOALA PRIMARA SAT CAINENII MICI COM. CAINENI,182,225,90,M,2016-06-25
SCOALA PRIMARA SAT CIRLOGANI ORAS BALCESTI,191,240,81,F,2017-10-22
SCOALA PRIMARA SAT DOZESTI COM. FARTATESTI,25,263,7,M,2012-08-26
SCOALA PRIMARA SAT FEDELESOIU COM. DAESTI,366,229,82,M,2019-05-01
SCOALA PRIMARA SAT GAUJANI COM. BOISOARA,235,315,242,M,2013-09-27
SCOALA PRIMARA SAT GEAMANA COM. STOILESTI,189,188,268,M,2019-06-08
SCOALA PRIMARA SAT GREBLESTI COM. CAINENI,98,23,71,F,2019-11-16
SCOALA PRIMARA SAT GROSI COM. CERNISOARA,126,92,267,F,2012-12-26
SCOALA PRIMARA SAT GURISOARA COM. MIHAESTI,238,60,119,M,2017-12-08
SCOALA PRIMARA SAT IZVORU RECE COM. VAIDEENI,276,127,224,M,2019-09-30
SCOALA PRIMARA SAT JIBLEA NOUA ORAS CALIMANESTI,46,301,167,F,2016-07-17
SCOALA PRIMARA SAT LINIA COM. BUDESTI,166,15,283,F,2020-02-09
SCOALA PRIMARA SAT MARCEA COM. IONESTI,209,236,104,M,2012-10-03
SCOALA PRIMARA SAT MARITA COM. VAIDEENI,154,113,151,F,2019-02-09
SCOALA PRIMARA SAT MLACENI COM. PERISANI,204,235,15,F,2013-02-15
SCOALA PRIMARA SAT MODOIA COM. CERNISOARA,388,242,59,F,2021-03-08
SCOALA PRIMARA SAT OLTENI COM. BUJORENI,121,17,125,F,2011-10-16
SCOALA PRIMARA SAT PIRIIENII DE JOS COM. LIVEZI,312,146,87,F,2013-07-16
SCOALA PRIMARA SAT POIANA COM. PERISANI,305,134,255,F,2017-04-09
SCOALA PRIMARA SAT SANBOTIN COM. DAESTI,406,10,94,M,2020-09-19
SCOALA PRIMARA SAT SERBANESTI COM. PAUSESTI,359,231,13,M,2018-03-09
SCOALA PRIMARA SAT TEPSENARI COM. MILCOIU,157,211,136,F,2014-06-19
